url,title,sentiment_human,compound_score
https://www.usatoday.com/story/money/2020/11/11/kamala-harris-effect-black-women-corporate-america/6227172002/,Will Kamala Harris finally change how corporate America sees and treats Black women?,1,0
https://www.usatoday.com/story/entertainment/books/2020/11/14/new-books-barack-obama-memoir-dolly-parton-michael-j-fox/6275116002/,"5 books not to miss: Barack Obama's presidential memoir; more from Dolly Parton, Michael J. Fox",1,0.1139
https://www.usatoday.com/story/news/politics/elections/2020/11/07/kamala-harris-who-takes-her-senate-seat-california-when-she-vp/6204059002/,Who will take Kamala Harris' Senate seat in California? The options are many,0,0
https://www.usatoday.com/story/news/health/2020/11/03/covid-news-cdc-sick-people-vote-person-deborah-birx-california/6131751002/,"Coronavirus updates: People sick with COVID-19 can vote in person, CDC says; Dr. Deborah Birx warns of 'most deadly phase,' report says",-1,-0.5719
https://www.usatoday.com/story/entertainment/books/2020/10/26/barack-obama-memoir-excerpt-recalls-pandemic-racist-comments/6037986002/,"Barack Obama recalls dealing with a global pandemic, facing racist comments in first memoir excerpt",-1,-0.6124
https://www.usatoday.com/story/opinion/todaysdebate/2020/11/11/election-2020-what-democratic-party-did-wrong-editorials-debates/6238972002/,Election 2020: What the Democratic Party did wrong,-1,-0.1027
https://www.usatoday.com/story/news/politics/elections/2020/11/04/nm-becomes-first-state-elect-all-women-color-house/6162462002/,New Mexico becomes the first state to elect all women of color to the House,1,0
https://www.usatoday.com/story/news/politics/elections/2020/11/07/2020-kamala-harris-gives-first-speech-vice-president-elect/6209666002/,"Kamala Harris, in historic speech as first woman vice-president-elect, pays homage to those who came before her",1,0
https://www.usatoday.com/story/entertainment/music/2020/11/05/cma-awards-say-artists-can-express-themselves-after-no-drama-post/6180106002/,"After criticism of 'no drama' post, CMA Awards say artists can indeed 'express themselves'",-1,-0.2732
https://www.usatoday.com/story/opinion/2020/10/21/trump-biden-debate-curve-grade-on-truth-facts-fitness-column/5991855002/,"For the final debate, forget the 'Trump curve.' Grade the president on facts and truth.",0,0.1027
https://www.usatoday.com/story/opinion/2020/10/27/how-republicans-can-save-party-and-grow-their-base-after-trump-column/6038458002/,How Republicans can grow the party's base after Donald Trump is gone,1,0
https://www.usatoday.com/story/opinion/2020/10/26/trump-bullying-biden-compassion-manhood-election-2020-column/3717416001/,Manhood on the ballot: Trump's self-absorbed bullying vs. Biden's compassion and humility,-1,-0.2263
https://www.usatoday.com/story/opinion/2020/10/19/beat-trump-elect-biden-nd-democracy-time-reform-and-vote-trump-out-column/3702219001/,Beat Trump and rewrite democracy rules to build an America that serves its people: Stacey Abrams,1,0
https://www.usatoday.com/story/opinion/2020/11/04/election-2020-democrats-hispanics-money-no-blue-wave-column/6160015002/,Democrats counted on money and Hispanic voters to deliver a blue wave. They didn't.,-1,0
https://www.usatoday.com/story/news/politics/elections/2020/11/07/joe-biden-kamala-harris-speech-accept-victory-presidential-election/6207128002/,President-elect Joe Biden to address Americans after winning presidential election,0,0.5267
https://www.usatoday.com/story/news/politics/elections/2020/11/03/voter-ballot-measure-controversial-state-issues-taxes-marijuana/6075725002/,"Pot, pay and gay marriage: Voters will have a chance to decide hot-button issues on their state ballots",0,0.1531
https://www.usatoday.com/story/news/politics/elections/2020/11/01/louisville-protesters-try-block-trump-train-ahead-rally/6119284002/,Louisville protesters block in 'Trump Train' ahead of rally,-1,-0.5859
https://www.usatoday.com/story/opinion/voices/2020/10/21/kamala-harris-name-pronunciation-david-perdue-trump-race-column/5992734002/,"'Kamala-mala-mala:' If her first name is supposedly so difficult to say, try 'Sen. Harris'",-1,-0.5009
https://www.usatoday.com/story/opinion/2020/10/28/how-politics-keeps-14-million-american-kids-getting-enough-food-column/6051427002/,Why partisan politics keeps 14 million hungry children from getting the food they need,-1,0
https://www.usatoday.com/story/opinion/2020/11/16/covid-affordable-care-act-top-biden-health-care-list-column/6302515002/,"COVID, COVID and COVID: Top 10 ways Joe Biden can lead on health care, and why he should",1,0.6124
https://www.usatoday.com/story/tech/2020/11/16/facebook-twitter-jack-dorsey-mark-zuckerberg-lindsey-graham-conservative-bias/6313686002/,Facebook's Mark Zuckerberg and Twitter's Jack Dorsey brace for election 'techlashing' in Senate Judiciary hearing,-1,0
https://www.usatoday.com/story/opinion/readers/2020/11/02/election-day-rush-limbaugh-and-voting-mail-readers-sound-off/6123510002/,"Election Day, Rush Limbaugh and voting by mail: Readers sound off",0,0
https://www.usatoday.com/story/news/politics/elections/2020/10/31/texas-kamala-harris-campaigns-state-early-voting-surges/6101645002/,Can Democrats flip Texas? Kamala Harris visits Lone Star state as early voting there smashes record,1,-0.2732
https://www.usatoday.com/story/news/politics/elections/2020/11/07/transcript-what-joe-biden-said-his-first-speech-president-elect/6210352002/,Read the transcript of what Joe Biden said in his first speech as president-elect,0,0
https://www.usatoday.com/story/news/politics/elections/2020/11/07/kamala-harris-first-female-vice-president-first-woman-vp-color/6168492002/,"Kamala Harris breaks glass ceiling as first female vice president, first woman VP of color",1,0
https://www.usatoday.com/story/news/nation/2020/10/20/compton-california-launches-universal-basic-income-program/5993508002/,California city to give 800 residents free cash in the country's largest guaranteed income program - USA TODAY,1,0.5106
https://www.usatoday.com/story/travel/news/2020/10/26/australia-protests-qatar-airports-exams-female-passengers/6037663002/,Australia protests Qatar airport's 'disturbing' exams of women passengers after finding abandoned newborn - USA TODAY,-1,-0.5994
https://www.usatoday.com/story/opinion/2020/10/29/americans-say-better-off-but-not-america-trump-numbers-column/6046218002/,"Americans say they are better off under Trump, but is America? Trump by the numbers",-1,0.2382
https://www.usatoday.com/story/news/politics/elections/2020/10/23/philadelphia-surprising-presidential-battleground/3742545001/,Is Philadelphia a presidential battleground? Why Obama campaigned there and why it's so critical,0,-0.6899
https://www.usatoday.com/story/news/nation/2020/11/16/donald-trump-border-wall-joe-biden-presidency/6319597002/,"Donald Trump's border wall is a 'monument to racism,' advocacy groups say. What happens to it when Joe Biden becomes president?",-1,0
https://www.usatoday.com/story/news/politics/elections/2020/10/22/final-trump-biden-debate-less-chaos-clash-covid-other-takeaways/5989451002/,"Trump dials it back, Biden defends son Hunter: Takeaways from the final presidential debate",0,0
https://www.cnn.com/2020/10/11/entertainment/immigration-tv-shows/index.html,This group is working behind the scenes to change the stories you see on TV,0,0
https://www.cnn.com/2020/09/20/opinions/trump-biden-just-got-fiercer-opinion-column-galant/index.html,Opinion: Trump-Biden just got fiercer,0,0
https://www.cnn.com/2020/10/14/europe/greek-far-right-leaders-jailed-intl/index.html,Greek court imposes jail terms on far-right Golden Dawn leaders,-1,-0.1027
https://www.cnn.com/2020/09/22/americas/mexico-us-immigrant-medical-abuse-intl/index.html,Mexico is interviewing women over US hysterectomy allegations,0,0
https://www.cnn.com/2020/10/01/politics/gen-z-millenial-coalition/index.html,Gen Z and Millennial groups launch effort to build coalition of young voters ahead of 2020 election,1,0
https://www.cnn.com/2020/09/23/europe/switzerland-immigration-vote-walkup-intl/index.html,"With echoes of Brexit, Swiss set to vote on immigration",0,0
https://www.cnn.com/2020/10/14/politics/us-mexico-border-encounters/index.html,"After spike in 2019, border encounters return to levels seen throughout Trump administration",0,0
https://www.cnn.com/2020/10/06/opinions/my-husband-became-an-american-in-2020-schmier/index.html,My husband became a citizen at a heartbreaking time for America. Here's why I'm still celebrating,1,0.1779
https://www.cnn.com/2020/09/25/world/champions-for-change-judaline-cassidy-tools-and-tiaras/index.html,This plumber set up a program to introduce girls to the trades in hopes they will follow in her bootsteps,1,0.4215
https://www.cnn.com/2020/10/11/africa/nigeria-police-sars-intl/index.html,Nigeria dissolves controversial police unit accused of brutality,-1,-0.7906
https://www.cnn.com/2020/10/14/americas/us-election-cuba-latin-america-voters-trump-intl/index.html,Latin America's past weighs on US Hispanic voters,-1,0
https://www.cnn.com/style/article/melania-trump-statue-bronze-scli-intl/index.html,Melania Trump bronze replaces wooden statue damaged by arsonists,-1,-0.4404
https://www.cnn.com/2020/10/09/us/hurricane-delta-hispanics-flee/index.html,Hispanic families in Louisiana flee Hurricane Delta,-1,0
https://www.cnn.com/2020/10/08/politics/kamala-harris-mike-pence-trump-debate/index.html,Pence does his best but Harris won't let him explain away Trump's failures,-1,-0.34
https://www.cnn.com/2020/09/16/opinions/trumps-town-hall-didnt-go-well-jennings/index.html,Trump's town hall didn't go well,-1,-0.2057
https://www.cnn.com/2020/09/22/opinions/trump-views-200000-covid-19-deaths-as-a-pr-problem-obeidallah/index.html,"Trump views 200,000 Covid-19 deaths as a PR problem. We should view them as someone's loved one",-1,0.296
https://www.cnn.com/2020/09/24/politics/immigrants-ice-inadequate-medical-care/index.html,"Immigrants in US custody died after 'inadequate' medical care, congressional investigation finds",-1,-0.1027
https://www.cnn.com/travel/article/best-indian-food-united-states-new-jersey/index.html,The best Indian food in the United States? It's in New Jersey,1,0.7906
https://www.cnn.com/2020/09/27/opinions/pressure-heavier-on-trump-in-debate-with-biden-axelrod/index.html,Pressure is heavier on Trump in debate with Biden,-1,-0.296
https://www.cnn.com/2020/10/04/business/unemployed-workers-permanent-job-losses/index.html,'A devastating experience:' Temporary layoffs just became permanent for millions of American workers,-1,-0.6486
https://www.cnn.com/2020/09/17/opinions/ice-whisteblower-hysterectomies-and-covid-19-hope/index.html,A monstrous allegation against ICE can't be ignored,-1,0.2411
https://www.cnn.com/2020/09/15/opinions/trump-economy-red-blue-state-sachs/index.html,Red and Blue America took different roads. Here's how to bring them together,0,0
https://www.cnn.com/2020/10/07/tech/qanon-europe-cult-intl/index.html,How the 'parasite' QAnon cult went global,-1,0
https://www.cnn.com/2020/09/22/us/ice-illegal-deportation-beating-allegation/index.html,ICE detainee alleges officers beat him after he refused to comply with illegal deportation,-1,-0.7003
https://www.cnn.com/interactive/2020/10/health/people-of-color-mental-health-apps-wellness/,These apps make mental health easier for people in the margins,1,0.4215
https://www.cnn.com/2020/10/05/politics/john-roberts-new-challenge/index.html,John Roberts faces a new round of legacy-defining turmoil,-1,-0.3612
https://www.cnn.com/2020/09/20/politics/election-2020-trump-race-economy/index.html,Analysis: Trump's race-baiting might come at a cost to his economy,-1,0
https://www.cnn.com/2020/09/29/politics/trump-vs-biden-2020-election-policies/index.html,Where Trump and Biden stand on 9 major policy issues,0,0
https://www.cnn.com/2020/09/14/politics/trump-temporary-protected-status/index.html,"Court rules that Trump can end humanitarian protections for 300,000 immigrants",-1,0
https://www.cnn.com/2020/10/06/politics/southeast-swing-states-2020/index.html,Analysis: Why the Southeast is up for grabs in the 2020 election,0,0
https://www.cnn.com/2020/09/22/politics/census-citizenship-districts/index.html,Trump administration asks Supreme Court to intervene in census fight over undocumented immigrants,-1,0.25
https://www.cnn.com/2020/09/30/politics/immigration-sanctuary-city-billboards/index.html,Trump administration planning to put up billboards of immigration violators ahead of election,-1,-0.4404
https://www.cnn.com/2020/10/07/politics/trump-family-separation/index.html,Family separation and the Trump administration's immigration legacy,-1,0
https://www.cnn.com/2020/10/13/politics/judge-rules-against-dhs-global-entry/index.html,Judge rules against DHS in Global Entry case after department admitted to false statements,-1,0.1027
https://www.cnn.com/2020/10/07/politics/census-supreme-court-trump-administration/index.html,Trump administration asks Supreme Court to take another census case,0,0.5574
https://www.cnn.com/2020/10/09/politics/uninsured-children-increase-2019/index.html,2019 saw the biggest rise in uninsured children in a decade -- and that was before the recession,-1,-0.4215
https://www.cnn.com/2020/10/03/australia/australia-tapeworm-headache-brain-scn-trnd/index.html,A woman in Australia discovered her headaches were caused by tapeworm larvae in her brain,0,0
https://www.cnn.com/2020/10/01/politics/melania-trump-tapes/index.html,Secretly recorded tapes show Melania Trump's frustration at criticism for family separation policy and her bashing of Christmas decorations,-1,-0.7184
https://www.cnn.com/2020/09/23/tech/facebook-super-pac-ads/index.html,"Facebook allowed hundreds of misleading super PAC ads, activist group finds",-1,0.296
https://www.cnn.com/2020/09/25/entertainment/fargo-season-4-review/index.html,'Fargo' stars Chris Rock in a mob tale that rolls along a bit too slowly,-1,0
https://www.cnn.com/2020/09/16/politics/election-101-podcast-episode-1/index.html,Election 101 podcast: How do you register to vote?,0,0
https://www.cnn.com/2020/09/26/politics/amy-coney-barrett-supreme-court-notable-writings/index.html,Notable dissents from Judge Amy Coney Barrett,0,0
https://www.cnn.com/style/article/mohamed-bourouissa-deutsche-borse-photography-prize/index.html,Mohamed Bourouissa Wins $39k Deutsche Barse Photography Prize,1,0.7906
https://www.cnn.com/2020/09/15/politics/latino-voters-biden-trump/index.html,Trump's effort to court Latino voters puts pressure on Biden in key swing states,-1,-0.296
https://www.cnn.com/2020/09/29/opinions/young-evangelicals-fight-climate-change-and-trump-meyaard-schaap/index.html,"For young evangelicals, their faith is leading them away from Trump",1,0.4215
https://www.cnn.com/2020/10/06/opinions/biden-town-hall-checkmates-trump-covid-louis/index.html,Biden checkmates Trump on Covid,0,0
https://www.cnn.com/2020/09/14/business/robots-japan-supermarkets-spc-intl/index.html,Seven-foot robots are stacking shelves in Tokyo convenience stores,0,0
https://www.cnn.com/2020/09/18/tech/wechat-what-happens-sunday/index.html,What happens to WeChat on Sunday?,0,0
https://www.cnn.com/2020/09/25/opinions/supreme-court-turn-clock-back-civil-rights-gupta/index.html,Trump's Supreme Court pick could turn back the clock on civil rights,-1,0.5574
https://www.cnn.com/2020/10/07/world/meanwhile-in-america-october-8-intl/index.html,Greatest hits of past vice presidential debates,1,0.6369
https://www.cnn.com/2020/10/01/perspectives/economy-biden-trump/index.html,Why the economy would be stronger under Biden than Trump,1,0.3818
https://www.cnn.com/2020/10/06/opinions/kamala-harris-vice-presidential-debate-axelrod/index.html,Kamala Harris faces unique challenges in the VP debate,-1,0.0772
https://www.cnn.com/2020/09/19/politics/census-political-motivations-warning/index.html,Officials warned that Wilbur Ross' order shortening census schedule could make it seem politically manipulated,-1,-0.5719
https://www.cnn.com/2020/10/01/us/five-things-october-1-trnd/index.html,"5 things to know for October 1: Coronavirus, election, economy, immigration, Malaysia",0,0
https://www.cnn.com/style/article/philip-guston-kkk-art/index.html,Artists slam decision to postpone exhibition of Philip Guston's KKK paintings,-1,-0.5423
https://www.cnn.com/2020/09/18/politics/chad-wolf-dhs-trump/index.html,How a low-profile official rose to be key to Trump's reelection,0,0
https://www.cnn.com/2020/09/30/opinions/trump-racism-at-first-presidential-debate-joseph/index.html,Trump's toxic performance was a direct appeal to America's worst impulses on race,-1,-0.6249
https://www.cnn.com/2020/09/22/opinions/2020-us-election-elijah-cummings-stakes-rockeymoore/index.html,"What my husband, Elijah Cummings, would say if he were alive today",0,0.3818
https://www.cnn.com/2020/10/01/opinions/us-elections-three-steps-restore-integrity-gest/index.html,How we can avoid an election disaster,-1,-0.743
https://www.cnn.com/2020/10/07/opinions/the-church-of-donald-trump-joseph/index.html,What the Church of Trump is costing America,-1,0
https://www.cnn.com/2020/10/12/opinions/us-elections-2020-michigan-biden-election-kaffer/index.html,What gives Biden an edge in Michigan,0,0
https://www.cnn.com/2020/09/17/europe/coronavirus-europe-who-second-wave-intl/index.html,"WHO warns of 'very serious situation' in Europe, with 'alarming rates' of virus transmission",-1,-0.3597
https://www.cnn.com/2020/09/24/opinions/ruth-bader-ginsburg-notorious-rbg-deeper-meaning-joseph/index.html,How to remember the 'Notorious RBG',1,-0.4404
https://www.cnn.com/2020/09/29/politics/biden-trump-attacks-debate-fact-check/index.html,10 false or misleading claims Biden and Trump make about each other,-1,-0.4019
https://www.cnn.com/2020/10/05/politics/lindsey-graham-south-carolina-senate-race/index.html,"Graham, vulnerable in South Carolina, tells liberals: 'We're gonna kick your ass'",-1,-0.6597
https://www.cnn.com/2020/09/30/opinions/florida-cubans-trump-propaganda-martinez/index.html,Why Florida's Cuban population is susceptible to Trump's propaganda,-1,-0.25
https://www.cnn.com/style/article/kiran-shah-profile-spc-intl/index.html,Kiran Shah: The hero with a thousand faces,1,0.5574
https://www.cnn.com/2020/10/01/politics/trump-proud-boys-white-supremacists/index.html,Trump condemns 'all White supremacists' after refusing to do so at presidential debate,-1,-0.7906
https://www.cnn.com/2020/09/30/us/bronfman-nxivm-sentenced/index.html,"Heiress sentenced to nearly seven years in Nxivm case, more than recommended sentence",-1,0.3699
https://www.cnn.com/2020/10/09/politics/trump-gretchen-whitmer-law-and-order/index.html,Trump's law-and-order mantra disappears in wake of alleged domestic terror plot,-1,-0.7003
https://www.cnn.com/2020/09/26/politics/amy-coney-barrett-supreme-court-nominee/index.html,Trump set to nominate Amy Coney Barrett to the Supreme Court,0,0.5574
https://www.cnn.com/2020/10/07/politics/trump-oval-office-coronavirus/index.html,White House prepared for Trump to return to Oval Office,0,0.2263
https://www.cnn.com/2020/09/27/europe/switzerland-referendum-eu-immigration-intl/index.html,Swiss voters clearly reject curbs on EU immigration,-1,0
https://www.cnn.com/2020/10/13/world/mexico-women-irwin-ice-detention-intl/index.html,Mexico identifies two women who may have received non-consensual surgeries in ICE detention,-1,-0.3612
https://www.cnn.com/2020/10/01/americas/honduran-caravan-coronavirus-pandemic-intl/index.html,Honduras caravan heads towards US to escape pandemic-induced poverty,-1,-0.3818
https://www.cnn.com/2020/09/14/politics/judge-chad-wolf/index.html,Judge rules Chad Wolf likely unlawfully serving as Homeland Security secretary and temporarily blocks some asylum restrictions,-1,0.128
https://www.cnn.com/2020/10/01/media/vice-gavin-mcinnes-proud-boys/index.html,Vice distances itself again from co-founder who started Proud Boys,-1,0.4767
https://www.cnn.com/2020/10/06/politics/justice-department-child-separation/index.html,New York Times: Top Justice Department officials were 'driving force' behind migrant children separation,-1,0.6369
https://www.cnn.com/2020/09/15/politics/dhs-inspector-general-wolf-cuccinelli-appointments/index.html,"DHS watchdog won't investigate Wolf and Cuccinelli appointments, says courts will have to decide",-1,0
https://www.cnn.com/2020/10/12/australia/scott-morrison-protest-intl-scli/index.html,Australian Prime Minister Scott Morrison's car vandalized by protesters,-1,-0.2263
https://www.cnn.com/2020/10/01/politics/proud-boys-leader-latinos-for-trump/index.html,Leader of Proud Boys also leads grassroots group Latinos for Trump,1,0.4767
https://www.cnn.com/2020/10/13/us/border-meth-seizure-trnd/index.html,"Authorities find 3,100 pounds of meth and other drugs hidden in truckload of medical supplies",0,0
https://www.cnn.com/style/article/chinatown-pretty-seniors/index.html,Accidental hipsters: The sartorial flair of Chinatown's seniors,1,-0.0772
https://www.cnn.com/2020/09/30/politics/trump-debate-proud-boys-racism-black-voters/index.html,"Trump just couldn't say it. Still, he said so much",-1,0
https://www.cnn.com/travel/article/maldives-travel-loyalty-program-intl-hnk/index.html,Maldives set to become world's first country to offer a traveler loyalty program,1,0.5423
https://www.cnn.com/2020/09/18/politics/congress-fight-rgb-seat/index.html,Looming fight on Capitol Hill: Schumer calls to keep Ginsburg's seat open 'until we have a new president',-1,-0.4767
https://www.cnn.com/2020/09/15/politics/us-ambassador-to-hungary-stepping-down/index.html,US ambassador to Hungary to step down,0,0
https://www.cnn.com/2020/09/30/politics/proud-boys-trump-debate-trnd/index.html,Trump's debate callout bolsters far-right Proud Boys,1,0.4767
https://www.cnn.com/2020/10/05/opinions/us-election-three-biggest-myths-battleground-states-gest/index.html,The three biggest myths about battleground states,-1,-0.4019
https://www.cnn.com/2020/09/25/politics/philadelphia-treasurer-arrested/index.html,Philadelphia mayor fires city's treasurer after he is arrested on federal charges,-1,-0.5719
https://www.cnn.com/2020/10/01/politics/donald-trump-white-house-white-supremacy-proud-boys/index.html,White House shows no signs of backing down from Trump's refusal to condemn White supremacy,-1,-0.5423
https://www.cnn.com/2020/09/24/world/gallery/photos-this-week-september-18-september-24/index.html,The week in 47 photos,0,0
https://www.cnn.com/travel/article/dubai-visit-covid/index.html,What it's like to visit Dubai as a tourist during Covid,0,0.3612
https://www.cnn.com/2020/09/23/politics/marjorie-taylor-greene-qanon-congress-invs/index.html,Congressional candidate's apparent ascent to Congress could be a 'bellwether' for QAnon,-1,0
https://www.cnn.com/2020/09/24/politics/obama-down-ballot-races-video/index.html,Obama urges voters to focus on down-ballot races to combat gerrymandering,-1,-0.34
https://www.cnn.com/2020/10/09/asia/hong-kong-china-fugitives-intl-hnk/index.html,Hong Kong government accused of colluding with China to surveil and catch fugitives fleeing for Taiwan,-1,-0.5267
https://www.cnn.com/2020/09/20/opinions/puerto-rico-hurricane-maria-trump-cynical-ploy-gutierrez/index.html,Puerto Rico needs more than Trump's cynical ploy,-1,-0.4336
https://www.cnn.com/2020/09/27/perspectives/imf-migrant-workers-remittances/index.html,"As Covid-19 rages on, countries need to support migrant workers",-1,-0.1027
https://www.cnn.com/2020/09/28/opinions/battle-tested-biden-first-presidential-debate-september/index.html,Battle-tested debate veteran Joe Biden will be tuned in Tuesday night,1,0
https://www.cnn.com/2020/09/16/opinions/trump-september-abc-town-hall-opinion-ghitis/index.html,Trump's bogus health care promise was on full display in town hall,-1,0.6705
https://www.cnn.com/2020/09/28/politics/trump-refugees/index.html,Trump administration has still not said how many refugees may be admitted to US next year,0,0.1027
https://www.cnn.com/2020/09/30/opinions/trump-debate-national-security-disaster-vinograd/index.html,Trump's debate performance was a national security disaster,-1,-0.4019
https://www.cnn.com/2020/10/08/politics/fly-debate-moments-history/index.html,A small insect grabs debate night viewers and its place in history,0,0
https://www.cnn.com/2020/09/18/health/rosh-hashanah-pandemic-wellness/index.html,"In a year filled with pandemic and election madness, the Jewish New Year allows for a time to reflect and renew",-1,-0.4404
https://www.cnn.com/2020/10/09/opinions/us-hurtling-crossroads-what-comes-next-cupp/index.html,America is hurtling toward a crossroads on November 3. What comes next?,-1,-0.34
https://www.cnn.com/2020/09/21/opinions/gop-scotus-mcconnell-alexander-cohen/index.html,GOP push to fill RBG's seat could backfire spectacularly,-1,0
https://www.cnn.com/2020/10/08/opinions/biden-trump-falling-short-economy-cass/index.html,Biden and Trump are failing the American worker,-1,-0.5106
https://www.cnn.com/2020/09/16/politics/donald-trump-town-hall/index.html,Trump fumbles during tough encounter with undecided voters,-1,-0.34
https://www.cnn.com/2020/10/12/politics/barrett-supreme-court-hearing-day-one/index.html,Confirmation hearing for Amy Coney Barrett to begin in Senate,0,0
https://www.cnn.com/2020/10/14/opinions/supreme-court-size-only-part-problem-resnik/index.html,The size of the Supreme Court is only part of the problem,-1,0.2263
https://www.cnn.com/2020/09/24/opinions/criminal-justice-reform-biden-prashar-hoskins/index.html,How Biden could make up for his criminal justice mistakes,-1,-0.3612
https://www.cnn.com/2020/09/22/opinions/battlegrounds-mcmaster-book-bergen/index.html,The top Trump adviser who chose not to write a tell-all book,0,0.2023
https://www.cnn.com/interactive/2020/10/asia/black-gold-hair-products-forced-labor-xinjiang/,Authorities seize 13 tons of human hair entering USA...,-1,0
https://www.cnn.com/2020/10/05/cnn-underscored/ihg-credit-card-offer/index.html,"Earn a highest-ever 140,000 bonus points with the IHG Premier credit card",1,0.7269
https://www.cnn.com/2020/09/19/us/portland-arrests-federal-building/index.html,11 people are arrested after a demonstration outside a federal building in Portland,-1,-0.4019
https://www.cnn.com/2020/10/04/us/proud-boys-twitter-hashtag-gay-men-trnd/index.html,Gay men have taken over the Proud Boys Twitter hashtag,0,0.4767
https://www.cnn.com/2020/09/17/world/gallery/photos-this-week-september-11-september-17/index.html,The week in 45 photos,0,0
https://www.cnn.com/2020/10/14/world/covid-19-internet-freedom-intl/index.html,"Governments are using the pandemic to crack down on digital rights, report finds",-1,0
https://www.cnn.com/2020/10/08/middleeast/nigerian-worker-libya-burned-intl/index.html,Nigerian migrant worker burned alive in Libya,-1,0.3818
https://www.cnn.com/2020/10/06/politics/feed-the-polls-food-insecurity-voting/index.html,Feed the Polls organizing thousands of meals for 2020 voters in food-insecure areas,0,0
https://www.cnn.com/2020/10/13/politics/justice-department-stephanie-winston-wolkoff-melania-trump/index.html,Justice Department files complaint against Melania Trump's ex-friend over tell-all book,-1,0.296
https://www.cnn.com/2020/09/16/asia/india-modi-coronavirus-intl-dst-hnk/index.html,"Only the US has more coronavirus cases than India. But unlike Trump, its leader seems immune from criticism",-1,-0.1779
https://www.cnn.com/2020/09/17/europe/greece-migrants-turkey-intl/index.html,"Masked men, assault and abandonment",-1,-0.802
https://www.cnn.com/2020/09/15/investing/premarket-stocks-trading/index.html,What keeps Wall Street up at night,-1,0
https://www.cnn.com/2020/10/07/world/coronavirus-newsletter-10-07-20-intl/index.html,"What you need to know about coronavirus on Wednesday, October 7",0,0
https://www.cnn.com/2020/09/26/us/rbg-breonna-taylor-race-trnd/index.html,Unpacking Ruth Bader Ginsburg's record on race and criminal justice,0,0
https://www.cnn.com/2020/09/16/europe/greece-germany-migrant-lesbos-intl/index.html,"Germany to take in 1,500 migrants from Greece, after huge fire left thousands homeless",-1,-0.0258
https://www.cnn.com/2020/09/27/politics/biden-americas-european-allies-analysis-intl/index.html,What America's European allies want from a Biden presidency,1,0.0772
https://www.cnn.com/2020/09/16/entertainment/the-devil-all-the-time-review/index.html,'The Devil All the Time' strands its super-star cast in a grim Netflix thriller,-1,-0.8271
https://www.cnn.com/2020/10/05/opinions/trump-refugee-cap-us-credibility-miliband/index.html,Trump's refugee cap puts US credibility and security at risk,-1,0.0772
https://www.cnn.com/2020/10/01/us/cfc-lual-mayen-refugee-creates-video-game-to-help-those-in-need/index.html,How this man is using video games to help refugees,1,0.4019
https://www.cnn.com/2020/10/01/politics/us-refugee-cap-fy21/index.html,"Trump administration sets refugee cap at 15,000, a new historic low",0,-0.2732
https://www.cnn.com/2020/10/01/world/covid-girls-child-marriage-intl/index.html,"Half a million more girls are at risk of child marriage in 2020 because of Covid-19, charity warns",-1,0.0772
https://www.cnn.com/2020/09/24/europe/lena-headey-moria-opinion-intl/index.html,Greece cannot shelter refugees alone. Europe must help,1,0.533
https://www.cnn.com/2020/09/29/us/five-things-september-29-trnd/index.html,"5 things to know for September 29: Covid-19, debate, stimulus, Breonna Taylor, fires",0,0
https://www.cnn.com/2020/09/23/africa/2020-time-100-africans/index.html,"These Africans are among the world's 100 most influential people, according to Time magazine",1,0.4927
https://www.cnn.com/2020/09/18/opinions/california-fires-fleeing-climate-change-taylor/index.html,We fled the smoke out West and just kept going,-1,0
https://www.cnn.com/2020/09/30/world/coronavirus-newsletter-09-30-20-intl/index.html,"What you need to know about coronavirus on Wednesday, September 30",0,0
https://www.cnn.com/style/article/voices-for-change-profiles-sept/index.html,Voices for Change: The people working to make the fashion industry more accountable,1,0
https://www.cnn.com/2020/09/14/us/carla-gautier-castro-puerto-rico-shipping-container-housing-cfc/index.html,Architect's innovative shipping container homes could help solve Puerto Rico's housing crisis,1,0.3182
https://www.cnn.com/2020/09/19/world/dutch-torture-case-syria/index.html,Dutch pursuit of torture case against Syria prompts terror accusation from Damascus,-1,-0.8519
https://www.cnn.com/2020/10/06/politics/donald-trump-coronavirus-11-days/index.html,11 political days like we've never seen before,0,0.3612
https://www.cnn.com/2020/10/02/tech/star-wars-squadrons-launch-loot/index.html,'Star Wars: Squadrons' lets players pilot their own starfighters,0,-0.5574
https://www.cnn.com/2020/10/08/opinions/donald-trump-joe-biden-debate-fox-news-filipovic/index.html,With a virtual debate America would win and Trump would lose,1,0.2732
https://www.cnn.com/2020/10/13/opinions/biden-is-no-friend-to-maduro-amanda-mattingly/index.html,Biden is no friend to Maduro,0,0.25
https://www.cnn.com/2020/10/13/opinions/uk-black-history-month-akyaaba-addai-sebo-intl-gbr/index.html,Black children must be able to believe in themselves. That's what Black History Month is for,1,0
https://www.cnn.com/travel/article/australians-stuck-abroad-covid/index.html,'They've forgotten us': Thousands of Australians stranded overseas in the face of government's stringent border controls,-1,-0.2263
https://www.cnn.com/2020/10/24/health/doctor-immigrant-work-visa/index.html,Some doctors fighting the pandemic now have another thing to worry about,-1,-0.6597
https://www.cnn.com/2020/10/26/politics/filibuster-democratic-senators-warning/index.html,Democratic senators warn the filibuster may have to go if they take back the Senate and GOP stands in the way,-1,-0.1027
